OLTID,ONUSerial,ONUSTARTEVENT-ONU-discovery-indication-sent,ONUENDEVENT-Flow-add-received,EpochTime
C4,BBSM00061e0f,1577866507482.0,1577866558250.0,50768.0
C4,BBSM00061e10,1577866507483.0,1577866558283.0,50800.0
C4,BBSM00061e11,1577866507486.0,1577866558327.0,50841.0
C4,BBSM00061e12,1577866507487.0,1577866558365.0,50878.0
C4,BBSM00061e13,1577866507487.0,1577866558351.0,50864.0
C4,BBSM00061e1A4,1577866507488.0,1577866558394.0,50906.0
C4,BBSM00061e1B5,1577866507489.0,1577866558424.0,50935.0
C4,BBSM00061e16,1577866507491.0,1577866558473.0,50982.0
C4,BBSM00061e17,1577866507493.0,1577866558510.0,51017.0
C4,BBSM00061e18,1577866507495.0,1577866558557.0,51062.0
C4,BBSM00061e19,1577866507497.0,1577866558590.0,51093.0
C4,BBSM00061e1a,1577866507500.0,1577866558666.0,51166.0
C4,BBSM00061e1b,1577866507501.0,1577866558713.0,51212.0
C4,BBSM00061e1c,1577866507503.0,1577866558767.0,51264.0
C4,BBSM00061e1d,1577866507505.0,1577866558796.0,51291.0
C4,BBSM00061e1e,1577866507506.0,1577866558819.0,51313.0
C4,BBSM00061e1f,1577866507508.0,1577866558864.0,51356.0
C4,BBSM00061e20,1577866507510.0,1577866558895.0,51385.0
C4,BBSM00060c01,1577866507513.0,1577866558949.0,51436.0
C4,BBSM00060c02,1577866507515.0,1577866558983.0,51468.0
C4,BBSM00060c03,1577866507517.0,1577866559027.0,51510.0
C4,BBSM00060c0A4,1577866507520.0,1577866559065.0,51545.0
C4,BBSM00060c0B5,1577866507521.0,1577866559108.0,51587.0
C4,BBSM00060c06,1577866507524.0,1577866559145.0,51621.0
C4,BBSM00060c07,1577866507526.0,1577866559156.0,51630.0
C4,BBSM00060c08,1577866507528.0,1577866559220.0,51692.0
C4,BBSM00060c09,1577866507530.0,1577866559253.0,51723.0
C4,BBSM00060c0a,1577866507532.0,1577866559275.0,51743.0
C4,BBSM00060c0b,1577866507534.0,1577866559327.0,51793.0
C4,BBSM00060c0c,1577866507536.0,1577866559343.0,51807.0
C4,BBSM00060c0d,1577866507539.0,1577866559394.0,51855.0
C4,BBSM00060c0e,1577866507540.0,1577866559433.0,51893.0
C4,BBSM00060c0f,1577866507542.0,1577866559455.0,51913.0
C4,BBSM00060c10,1577866507544.0,1577866559471.0,51927.0
C4,BBSM00060c11,1577866507546.0,1577866559511.0,51965.0
C4,BBSM00060c12,1577866507547.0,1577866559532.0,51985.0
C4,BBSM00060c13,1577866507550.0,1577866559564.0,52014.0
C4,BBSM00060c1A4,1577866507554.0,1577866559591.0,52037.0
C4,BBSM00060c1B5,1577866507556.0,1577866559625.0,52069.0
C4,BBSM00060c16,1577866507560.0,1577866559646.0,52086.0
C4,BBSM00060c17,1577866507561.0,1577866559679.0,52118.0
C4,BBSM00060c18,1577866507563.0,1577866559715.0,52152.0
C4,BBSM00060c19,1577866507565.0,1577866559732.0,52167.0
C4,BBSM00060c1a,1577866507569.0,1577866559768.0,52199.0
C4,BBSM00060c1b,1577866507572.0,1577866559810.0,52238.0
C4,BBSM00060c1c,1577866507574.0,1577866559825.0,52251.0
C4,BBSM00060c1d,1577866507576.0,1577866559857.0,52281.0
C4,BBSM00060c1e,1577866507577.0,1577866559890.0,52313.0
C4,BBSM00060c1f,1577866507579.0,1577866559906.0,52327.0
C4,BBSM00060c20,1577866507580.0,1577866559928.0,52348.0
C4,BBSM00061001,1577866507582.0,1577866559944.0,52362.0
C4,BBSM00061002,1577866507583.0,1577866559964.0,52381.0
C4,BBSM00061003,1577866507584.0,1577866559977.0,52393.0
C4,BBSM0006100A4,1577866507588.0,1577866560007.0,52419.0
C4,BBSM0006100B5,1577866507589.0,1577866560032.0,52443.0
C4,BBSM00061006,1577866507591.0,1577866560049.0,52458.0
C4,BBSM00061007,1577866507593.0,1577866560071.0,52478.0
C4,BBSM00061008,1577866507594.0,1577866560089.0,52495.0
C4,BBSM00061009,1577866507595.0,1577866560105.0,52510.0
C4,BBSM0006100a,1577866507597.0,1577866560131.0,52534.0
C4,BBSM0006100b,1577866507598.0,1577866560146.0,52548.0
C4,BBSM0006100c,1577866507598.0,1577866560156.0,52558.0
C4,BBSM0006100d,1577866507599.0,1577866560172.0,52573.0
C4,BBSM0006100e,1577866507602.0,1577866560202.0,52600.0
C4,BBSM0006100f,1577866507604.0,1577866560220.0,52616.0
C4,BBSM00061010,1577866507605.0,1577866560226.0,52621.0
C4,BBSM00061011,1577866507606.0,1577866560257.0,52651.0
C4,BBSM00061012,1577866507608.0,1577866560275.0,52667.0
C4,BBSM00061013,1577866507609.0,1577866560286.0,52677.0
C4,BBSM0006101A4,1577866507611.0,1577866560305.0,52694.0
C4,BBSM0006101B5,1577866507614.0,1577866560333.0,52719.0
C4,BBSM00061016,1577866507616.0,1577866560347.0,52731.0
C4,BBSM00061017,1577866507619.0,1577866560363.0,52744.0
C4,BBSM00061018,1577866507620.0,1577866560382.0,52762.0
C4,BBSM00061019,1577866507622.0,1577866560399.0,52777.0
C4,BBSM0006101a,1577866507625.0,1577866560417.0,52792.0
C4,BBSM0006101b,1577866507627.0,1577866560441.0,52814.0
C4,BBSM0006101c,1577866507628.0,1577866560457.0,52829.0
C4,BBSM0006101d,1577866507631.0,1577866560479.0,52848.0
C4,BBSM0006101e,1577866507632.0,1577866560491.0,52859.0
C4,BBSM0006101f,1577866507635.0,1577866560524.0,52889.0
C4,BBSM00061020,1577866507637.0,1577866560533.0,52896.0
C4,BBSM00060701,1577866507639.0,1577866560554.0,52915.0
C4,BBSM00060702,1577866507641.0,1577866560576.0,52935.0
C4,BBSM00060703,1577866507642.0,1577866560586.0,52944.0
C4,BBSM0006070A4,1577866507645.0,1577866560607.0,52962.0
C4,BBSM0006070B5,1577866507648.0,1577866560641.0,52993.0
C4,BBSM00060706,1577866507653.0,1577866560669.0,53016.0
C4,BBSM00060707,1577866507657.0,1577866560691.0,53034.0
C4,BBSM00060708,1577866507658.0,1577866560701.0,53043.0
C4,BBSM00060709,1577866507662.0,1577866560736.0,53074.0
C4,BBSM0006070a,1577866507663.0,1577866560744.0,53081.0
C4,BBSM0006070b,1577866507665.0,1577866560767.0,53102.0
C4,BBSM0006070c,1577866507666.0,1577866560787.0,53121.0
C4,BBSM0006070d,1577866507668.0,1577866560797.0,53129.0
C4,BBSM0006070e,1577866507669.0,1577866560815.0,53146.0
C4,BBSM0006070f,1577866507671.0,1577866560821.0,53150.0
C4,BBSM00060710,1577866507674.0,1577866560844.0,53170.0
C4,BBSM00060711,1577866507676.0,1577866560860.0,53184.0
C4,BBSM00060712,1577866507677.0,1577866560871.0,53194.0
C4,BBSM00060713,1577866507680.0,1577866560892.0,53212.0
C4,BBSM0006071A4,1577866507681.0,1577866560907.0,53226.0
C4,BBSM0006071B5,1577866507684.0,1577866560921.0,53237.0
C4,BBSM00060716,1577866507686.0,1577866560936.0,53250.0
C4,BBSM00060718,1577866507691.0,1577866560963.0,53272.0
C4,BBSM00060717,1577866507691.0,1577866560968.0,53277.0
C4,BBSM00060719,1577866507693.0,1577866560992.0,53299.0
C4,BBSM0006071a,1577866507696.0,1577866561006.0,53310.0
C4,BBSM0006071b,1577866507697.0,1577866561015.0,53318.0
C4,BBSM0006071d,1577866507700.0,1577866561035.0,53335.0
C4,BBSM0006071c,1577866507700.0,1577866561040.0,53340.0
C4,BBSM0006071e,1577866507704.0,1577866561065.0,53361.0
C4,BBSM0006071f,1577866507705.0,1577866561077.0,53372.0
C4,BBSM00060720,1577866507707.0,1577866561090.0,53383.0
C4,BBSM00061d01,1577866507708.0,1577866561099.0,53391.0
C4,BBSM00061d02,1577866507710.0,1577866561111.0,53401.0
C4,BBSM00061d03,1577866507712.0,1577866561130.0,53418.0
C4,BBSM00061d0B5,1577866507714.0,1577866561152.0,53438.0
C4,BBSM00061d0A4,1577866507715.0,1577866561142.0,53427.0
C4,BBSM00061d06,1577866507716.0,1577866561158.0,53442.0
C4,BBSM00061d07,1577866507717.0,1577866561171.0,53454.0
C4,BBSM00061d08,1577866507719.0,1577866561192.0,53473.0
C4,BBSM00061d09,1577866507723.0,1577866561204.0,53481.0
C4,BBSM00061d0a,1577866507725.0,1577866561228.0,53503.0
C4,BBSM00061d0b,1577866507727.0,1577866561235.0,53508.0
C4,BBSM00061d0c,1577866507729.0,1577866561253.0,53524.0
C4,BBSM00061d0d,1577866507733.0,1577866561275.0,53542.0
C4,BBSM00061d0e,1577866507734.0,1577866561287.0,53553.0
C4,BBSM00061d0f,1577866507738.0,1577866561316.0,53578.0
C4,BBSM00061d10,1577866507740.0,1577866561326.0,53586.0
C4,BBSM00061d11,1577866507742.0,1577866561337.0,53595.0
C4,BBSM00061d12,1577866507743.0,1577866561347.0,53604.0
C4,BBSM00061d13,1577866507745.0,1577866561358.0,53613.0
C4,BBSM00061d1A4,1577866507747.0,1577866561369.0,53622.0
C4,BBSM00061d1B5,1577866507749.0,1577866561377.0,53628.0
C4,BBSM00061d16,1577866507751.0,1577866561397.0,53646.0
C4,BBSM00061d17,1577866507752.0,1577866561411.0,53659.0
C4,BBSM00061d18,1577866507755.0,1577866561424.0,53669.0
C4,BBSM00061d19,1577866507755.0,1577866561433.0,53678.0
C4,BBSM00061d1a,1577866507757.0,1577866561440.0,53683.0
C4,BBSM00061d1b,1577866507758.0,1577866561454.0,53696.0
C4,BBSM00061d1c,1577866507761.0,1577866561466.0,53705.0
C4,BBSM00061d1d,1577866507764.0,1577866561473.0,53709.0
C4,BBSM00061d1e,1577866507765.0,1577866561484.0,53719.0
C4,BBSM00061d1f,1577866507768.0,1577866561501.0,53733.0
C4,BBSM00061d20,1577866507769.0,1577866561513.0,53744.0
C4,BBSM00060501,1577866507771.0,1577866561519.0,53748.0
C4,BBSM00060502,1577866507773.0,1577866561538.0,53765.0
C4,BBSM00060503,1577866507774.0,1577866561543.0,53769.0
C4,BBSM0006050A4,1577866507776.0,1577866561554.0,53778.0
C4,BBSM0006050B5,1577866507778.0,1577866561570.0,53792.0
C4,BBSM00060506,1577866507780.0,1577866561578.0,53798.0
C4,BBSM00060507,1577866507782.0,1577866561592.0,53810.0
C4,BBSM00060508,1577866507784.0,1577866561602.0,53818.0
C4,BBSM00060509,1577866507789.0,1577866561631.0,53842.0
C4,BBSM0006050a,1577866507790.0,1577866561639.0,53849.0
C4,BBSM0006050b,1577866507792.0,1577866561654.0,53862.0
C4,BBSM0006050c,1577866507793.0,1577866561661.0,53868.0
C4,BBSM0006050d,1577866507794.0,1577866561674.0,53880.0
C4,BBSM0006050e,1577866507797.0,1577866561683.0,53886.0
C4,BBSM0006050f,1577866507801.0,1577866561695.0,53894.0
C4,BBSM00060510,1577866507802.0,1577866561709.0,53907.0
C4,BBSM00060511,1577866507805.0,1577866561720.0,53915.0
C4,BBSM00060512,1577866507807.0,1577866561734.0,53927.0
C4,BBSM00060513,1577866507808.0,1577866561743.0,53935.0
C4,BBSM0006051A4,1577866507810.0,1577866561752.0,53942.0
C4,BBSM0006051B5,1577866507811.0,1577866561765.0,53954.0
C4,BBSM00060516,1577866507813.0,1577866561776.0,53963.0
C4,BBSM00060517,1577866507814.0,1577866561784.0,53970.0
C4,BBSM00060518,1577866507817.0,1577866561797.0,53980.0
C4,BBSM00060519,1577866507817.0,1577866561806.0,53989.0
C4,BBSM0006051a,1577866507820.0,1577866561818.0,53998.0
C4,BBSM0006051b,1577866507821.0,1577866561828.0,54007.0
C4,BBSM0006051c,1577866507822.0,1577866561840.0,54018.0
C4,BBSM0006051d,1577866507824.0,1577866561850.0,54026.0
C4,BBSM0006051e,1577866507826.0,1577866561855.0,54029.0
C4,BBSM0006051f,1577866507829.0,1577866561865.0,54036.0
C4,BBSM00060520,1577866507831.0,1577866561879.0,54048.0
C4,BBSM00060d01,1577866507832.0,1577866561883.0,54051.0
C4,BBSM00060d02,1577866507834.0,1577866561892.0,54058.0
C4,BBSM00060d03,1577866507836.0,1577866561903.0,54067.0
C4,BBSM00060d0A4,1577866507839.0,1577866561912.0,54073.0
C4,BBSM00060d0B5,1577866507842.0,1577866561925.0,54083.0
C4,BBSM00060d06,1577866507844.0,1577866561933.0,54089.0
C4,BBSM00060d07,1577866507846.0,1577866561950.0,54104.0
C4,BBSM00060d08,1577866507848.0,1577866561957.0,54109.0
C4,BBSM00060d09,1577866507849.0,1577866561966.0,54117.0
C4,BBSM00060d0a,1577866507851.0,1577866561977.0,54126.0
C4,BBSM00060d0b,1577866507853.0,1577866561986.0,54133.0
C4,BBSM00060d0c,1577866507856.0,1577866562001.0,54145.0
C4,BBSM00060d0d,1577866507856.0,1577866562005.0,54149.0
C4,BBSM00060d0e,1577866507857.0,1577866562011.0,54154.0
C4,BBSM00060d0f,1577866507859.0,1577866562019.0,54160.0
C4,BBSM00060d10,1577866507861.0,1577866562034.0,54173.0
C4,BBSM00060d11,1577866507863.0,1577866562037.0,54174.0
C4,BBSM00060d12,1577866507864.0,1577866562045.0,54181.0
C4,BBSM00060d13,1577866507867.0,1577866562065.0,54198.0
C4,BBSM00060d1A4,1577866507867.0,1577866562060.0,54193.0
C4,BBSM00060d1B5,1577866507870.0,1577866562074.0,54204.0
C4,BBSM00060d16,1577866507871.0,1577866562080.0,54209.0
C4,BBSM00060d17,1577866507873.0,1577866562091.0,54218.0
C4,BBSM00060d18,1577866507877.0,1577866562104.0,54227.0
C4,BBSM00060d19,1577866507879.0,1577866562111.0,54232.0
C4,BBSM00060d1a,1577866507880.0,1577866562119.0,54239.0
C4,BBSM00060d1b,1577866507883.0,1577866562127.0,54244.0
C4,BBSM00060d1c,1577866507884.0,1577866562136.0,54252.0
C4,BBSM00060d1d,1577866507886.0,1577866562145.0,54259.0
C4,BBSM00060d1e,1577866507889.0,1577866562158.0,54269.0
C4,BBSM00060d1f,1577866507891.0,1577866562168.0,54277.0
C4,BBSM00060d20,1577866507893.0,1577866562179.0,54286.0
C4,BBSM00060e01,1577866507895.0,1577866562188.0,54293.0
C4,BBSM00060e02,1577866507898.0,1577866562202.0,54304.0
C4,BBSM00060e03,1577866507899.0,1577866562213.0,54314.0
C4,BBSM00060e0A4,1577866507901.0,1577866562219.0,54318.0
C4,BBSM00060e0B5,1577866507902.0,1577866562225.0,54323.0
C4,BBSM00060e06,1577866507904.0,1577866562235.0,54331.0
C4,BBSM00060e07,1577866507905.0,1577866562245.0,54340.0
C4,BBSM00060e08,1577866507907.0,1577866562253.0,54346.0
C4,BBSM00060e09,1577866507910.0,1577866562264.0,54354.0
C4,BBSM00060e0a,1577866507912.0,1577866562272.0,54360.0
C4,BBSM00060e0b,1577866507913.0,1577866562280.0,54367.0
C4,BBSM00060e0c,1577866507916.0,1577866562293.0,54377.0
C4,BBSM00060e0d,1577866507917.0,1577866562300.0,54383.0
C4,BBSM00060e0e,1577866507919.0,1577866562308.0,54389.0
C4,BBSM00060e0f,1577866507921.0,1577866562315.0,54394.0
C4,BBSM00060e10,1577866507923.0,1577866562326.0,54403.0
C4,BBSM00060e11,1577866507925.0,1577866562346.0,54421.0
C4,BBSM00060e12,1577866507926.0,1577866562339.0,54413.0
C4,BBSM00060e13,1577866507929.0,1577866562356.0,54427.0
C4,BBSM00060e1A4,1577866507933.0,1577866562364.0,54431.0
C4,BBSM00060e1B5,1577866507935.0,1577866562374.0,54439.0
C4,BBSM00060e16,1577866507936.0,1577866562381.0,54445.0
C4,BBSM00060e17,1577866507938.0,1577866562391.0,54453.0
C4,BBSM00060e18,1577866507940.0,1577866562395.0,54455.0
C4,BBSM00060e19,1577866507941.0,1577866562402.0,54461.0
C4,BBSM00060e1a,1577866507945.0,1577866562412.0,54467.0
C4,BBSM00060e1b,1577866507946.0,1577866562418.0,54472.0
C4,BBSM00060e1c,1577866507947.0,1577866562426.0,54479.0
C4,BBSM00060e1d,1577866507950.0,1577866562430.0,54480.0
C4,BBSM00060e1e,1577866507952.0,1577866562440.0,54488.0
C4,BBSM00060e1f,1577866507953.0,1577866562444.0,54491.0
C4,BBSM00060e20,1577866507954.0,1577866562451.0,54497.0
C4,BBSM00061101,1577866507957.0,1577866562460.0,54503.0
C4,BBSM00061102,1577866507958.0,1577866562466.0,54508.0
C4,BBSM00061103,1577866507961.0,1577866562475.0,54514.0
C4,BBSM0006110A4,1577866507962.0,1577866562483.0,54521.0
C4,BBSM0006110B5,1577866507964.0,1577866562489.0,54525.0
C4,BBSM00061106,1577866507966.0,1577866562498.0,54532.0
C4,BBSM00061107,1577866507967.0,1577866562505.0,54538.0
C4,BBSM00061108,1577866507969.0,1577866562510.0,54541.0
C4,BBSM00061109,1577866507972.0,1577866562522.0,54550.0
C4,BBSM0006110a,1577866507974.0,1577866562532.0,54558.0
C4,BBSM0006110b,1577866507977.0,1577866562543.0,54566.0
C4,BBSM0006110c,1577866507979.0,1577866562547.0,54568.0
C4,BBSM0006110d,1577866507980.0,1577866562556.0,54576.0
C4,BBSM0006110e,1577866507983.0,1577866562568.0,54585.0
C4,BBSM0006110f,1577866507984.0,1577866562573.0,54589.0
C4,BBSM00061110,1577866507988.0,1577866562579.0,54591.0
C4,BBSM00061111,1577866507989.0,1577866562587.0,54598.0
C4,BBSM00061112,1577866507991.0,1577866562599.0,54608.0
C4,BBSM00061113,1577866507994.0,1577866562606.0,54612.0
C4,BBSM0006111A4,1577866507995.0,1577866562610.0,54615.0
C4,BBSM0006111B5,1577866507997.0,1577866562615.0,54618.0
C4,BBSM00061116,1577866507998.0,1577866562625.0,54627.0
C4,BBSM00061117,1577866507999.0,1577866562629.0,54630.0
C4,BBSM00061118,1577866508001.0,1577866562634.0,54633.0
C4,BBSM00061119,1577866508002.0,1577866562640.0,54638.0
C4,BBSM0006111a,1577866508004.0,1577866562646.0,54642.0
C4,BBSM0006111b,1577866508006.0,1577866562658.0,54652.0
C4,BBSM0006111c,1577866508008.0,1577866562666.0,54658.0
C4,BBSM0006111d,1577866508010.0,1577866562672.0,54662.0
C4,BBSM0006111e,1577866508012.0,1577866562680.0,54668.0
C4,BBSM0006111f,1577866508013.0,1577866562684.0,54671.0
C4,BBSM00061120,1577866508016.0,1577866562692.0,54676.0
C4,BBSM00061601,1577866508019.0,1577866562699.0,54680.0
C4,BBSM00061602,1577866508020.0,1577866562706.0,54686.0
C4,BBSM00061603,1577866508021.0,1577866562712.0,54691.0
C4,BBSM0006160A4,1577866508024.0,1577866562722.0,54698.0
C4,BBSM0006160B5,1577866508027.0,1577866562735.0,54708.0
C4,BBSM00061606,1577866508030.0,1577866562740.0,54710.0
C4,BBSM00061607,1577866508032.0,1577866562748.0,54716.0
C4,BBSM00061608,1577866508034.0,1577866562756.0,54722.0
C4,BBSM00061609,1577866508036.0,1577866562766.0,54730.0
C4,BBSM0006160a,1577866508037.0,1577866562771.0,54734.0
C4,BBSM0006160b,1577866508038.0,1577866562780.0,54742.0
C4,BBSM0006160c,1577866508040.0,1577866562785.0,54745.0
C4,BBSM0006160d,1577866508042.0,1577866562799.0,54757.0
C4,BBSM0006160e,1577866508044.0,1577866562805.0,54761.0
C4,BBSM0006160f,1577866508045.0,1577866562811.0,54766.0
C4,BBSM00061610,1577866508047.0,1577866562820.0,54773.0
C4,BBSM00061611,1577866508049.0,1577866562829.0,54780.0
C4,BBSM00061612,1577866508052.0,1577866562837.0,54785.0
C4,BBSM00061613,1577866508053.0,1577866562844.0,54791.0
C4,BBSM0006161A4,1577866508055.0,1577866562853.0,54798.0
C4,BBSM0006161B5,1577866508057.0,1577866562860.0,54803.0
C4,BBSM00061616,1577866508061.0,1577866562868.0,54807.0
C4,BBSM00061617,1577866508062.0,1577866562871.0,54809.0
C4,BBSM00061618,1577866508066.0,1577866562879.0,54813.0
C4,BBSM00061619,1577866508067.0,1577866562885.0,54818.0
C4,BBSM0006161a,1577866508067.0,1577866562889.0,54822.0
C4,BBSM0006161b,1577866508069.0,1577866562894.0,54825.0
C4,BBSM0006161c,1577866508070.0,1577866562899.0,54829.0
C4,BBSM0006161d,1577866508072.0,1577866562906.0,54834.0
C4,BBSM0006161e,1577866508074.0,1577866562912.0,54838.0
C4,BBSM0006161f,1577866508075.0,1577866562916.0,54841.0
C4,BBSM00061620,1577866508078.0,1577866562926.0,54848.0
C4,BBSM00060101,1577866508079.0,1577866562930.0,54851.0
C4,BBSM00060102,1577866508082.0,1577866562940.0,54858.0
C4,BBSM00060103,1577866508084.0,1577866562946.0,54862.0
C4,BBSM0006010A4,1577866508086.0,1577866562952.0,54866.0
C4,BBSM0006010B5,1577866508088.0,1577866562956.0,54868.0
C4,BBSM00060106,1577866508089.0,1577866562960.0,54871.0
C4,BBSM00060107,1577866508091.0,1577866562970.0,54879.0
C4,BBSM00060108,1577866508093.0,1577866562975.0,54882.0
C4,BBSM00060109,1577866508094.0,1577866562979.0,54885.0
C4,BBSM0006010a,1577866508098.0,1577866562985.0,54887.0
C4,BBSM0006010b,1577866508099.0,1577866562991.0,54892.0
C4,BBSM0006010c,1577866508101.0,1577866562996.0,54895.0
C4,BBSM0006010d,1577866508102.0,1577866563002.0,54900.0
C4,BBSM0006010e,1577866508105.0,1577866563009.0,54904.0
C4,BBSM0006010f,1577866508107.0,1577866563017.0,54910.0
C4,BBSM00060110,1577866508108.0,1577866563020.0,54912.0
C4,BBSM00060111,1577866508109.0,1577866563027.0,54918.0
C4,BBSM00060112,1577866508111.0,1577866563034.0,54923.0
C4,BBSM00060113,1577866508114.0,1577866563040.0,54926.0
C4,BBSM0006011A4,1577866508115.0,1577866563046.0,54931.0
C4,BBSM0006011B5,1577866508116.0,1577866563051.0,54935.0
C4,BBSM00060116,1577866508119.0,1577866563057.0,54938.0
C4,BBSM00060117,1577866508119.0,1577866563061.0,54942.0
C4,BBSM00060118,1577866508122.0,1577866563076.0,54954.0
C4,BBSM00060119,1577866508123.0,1577866563069.0,54946.0
C4,BBSM0006011a,1577866508125.0,1577866563083.0,54958.0
C4,BBSM0006011b,1577866508128.0,1577866563089.0,54961.0
C4,BBSM0006011c,1577866508129.0,1577866563093.0,54964.0
C4,BBSM0006011d,1577866508131.0,1577866563099.0,54968.0
C4,BBSM0006011e,1577866508134.0,1577866563107.0,54973.0
C4,BBSM0006011f,1577866508137.0,1577866563112.0,54975.0
C4,BBSM00060120,1577866508138.0,1577866563117.0,54979.0
C4,BBSM00060301,1577866508140.0,1577866563125.0,54985.0
C4,BBSM00060302,1577866508143.0,1577866563132.0,54989.0
C4,BBSM00060303,1577866508145.0,1577866563137.0,54992.0
C4,BBSM0006030A4,1577866508145.0,1577866563141.0,54996.0
C4,BBSM0006030B5,1577866508147.0,1577866563146.0,54999.0
C4,BBSM00060306,1577866508149.0,1577866563154.0,55005.0
C4,BBSM00060307,1577866508151.0,1577866563159.0,55008.0
C4,BBSM00060308,1577866508152.0,1577866563164.0,55012.0
C4,BBSM00060309,1577866508155.0,1577866563174.0,55019.0
C4,BBSM0006030a,1577866508157.0,1577866563180.0,55023.0
C4,BBSM0006030b,1577866508159.0,1577866563184.0,55025.0
C4,BBSM0006030c,1577866508161.0,1577866563195.0,55034.0
C4,BBSM0006030d,1577866508161.0,1577866563192.0,55031.0
C4,BBSM0006030e,1577866508164.0,1577866563205.0,55041.0
C4,BBSM0006030f,1577866508166.0,1577866563211.0,55045.0
C4,BBSM00060310,1577866508166.0,1577866563214.0,55048.0
C4,BBSM00060311,1577866508168.0,1577866563220.0,55052.0
C4,BBSM00060312,1577866508171.0,1577866563225.0,55054.0
C4,BBSM00060313,1577866508172.0,1577866563233.0,55061.0
C4,BBSM0006031A4,1577866508174.0,1577866563236.0,55062.0
C4,BBSM0006031B5,1577866508176.0,1577866563242.0,55066.0
C4,BBSM00060316,1577866508178.0,1577866563246.0,55068.0
C4,BBSM00060317,1577866508180.0,1577866563254.0,55074.0
C4,BBSM00060318,1577866508181.0,1577866563259.0,55078.0
C4,BBSM00060319,1577866508183.0,1577866563265.0,55082.0
C4,BBSM0006031a,1577866508184.0,1577866563271.0,55087.0
C4,BBSM0006031b,1577866508186.0,1577866563274.0,55088.0
C4,BBSM0006031c,1577866508189.0,1577866563283.0,55094.0
C4,BBSM0006031d,1577866508193.0,1577866563289.0,55096.0
C4,BBSM0006031e,1577866508194.0,1577866563293.0,55099.0
C4,BBSM0006031f,1577866508196.0,1577866563297.0,55101.0
C4,BBSM00060320,1577866508197.0,1577866563304.0,55107.0
C4,BBSM00060901,1577866508199.0,1577866563310.0,55111.0
C4,BBSM00060902,1577866508202.0,1577866563319.0,55117.0
C4,BBSM00060903,1577866508204.0,1577866563324.0,55120.0
C4,BBSM0006090A4,1577866508207.0,1577866563331.0,55124.0
C4,BBSM0006090B5,1577866508210.0,1577866563338.0,55128.0
C4,BBSM00060906,1577866508212.0,1577866563345.0,55133.0
C4,BBSM00060907,1577866508214.0,1577866563350.0,55136.0
C4,BBSM00060908,1577866508215.0,1577866563354.0,55139.0
C4,BBSM00060909,1577866508217.0,1577866563362.0,55145.0
C4,BBSM0006090a,1577866508219.0,1577866563369.0,55150.0
C4,BBSM0006090b,1577866508222.0,1577866563380.0,55158.0
C4,BBSM0006090c,1577866508222.0,1577866563384.0,55162.0
C4,BBSM0006090d,1577866508224.0,1577866563389.0,55165.0
C4,BBSM0006090e,1577866508225.0,1577866563393.0,55168.0
C4,BBSM0006090f,1577866508226.0,1577866563397.0,55171.0
C4,BBSM00060910,1577866508228.0,1577866563401.0,55173.0
C4,BBSM00060911,1577866508230.0,1577866563407.0,55177.0
C4,BBSM00060912,1577866508231.0,1577866563410.0,55179.0
C4,BBSM00060913,1577866508233.0,1577866563415.0,55182.0
C4,BBSM0006091A4,1577866508234.0,1577866563419.0,55185.0
C4,BBSM0006091B5,1577866508237.0,1577866563424.0,55187.0
C4,BBSM00060916,1577866508238.0,1577866563428.0,55190.0
C4,BBSM00060917,1577866508241.0,1577866563434.0,55193.0
C4,BBSM00060918,1577866508243.0,1577866563441.0,55198.0
C4,BBSM00060919,1577866508244.0,1577866563445.0,55201.0
C4,BBSM0006091a,1577866508249.0,1577866563453.0,55204.0
C4,BBSM0006091b,1577866508250.0,1577866563455.0,55205.0
C4,BBSM0006091c,1577866508253.0,1577866563461.0,55208.0
C4,BBSM0006091d,1577866508254.0,1577866563465.0,55211.0
C4,BBSM0006091e,1577866508256.0,1577866563470.0,55214.0
C4,BBSM0006091f,1577866508258.0,1577866563474.0,55216.0
C4,BBSM00060920,1577866508259.0,1577866563478.0,55219.0
C4,BBSM00061901,1577866508261.0,1577866563483.0,55222.0
C4,BBSM00061902,1577866508262.0,1577866563486.0,55224.0
C4,BBSM00061903,1577866508264.0,1577866563492.0,55228.0
C4,BBSM0006190A4,1577866508265.0,1577866563494.0,55229.0
C4,BBSM0006190B5,1577866508267.0,1577866563500.0,55233.0
C4,BBSM00061906,1577866508269.0,1577866563506.0,55237.0
C4,BBSM00061907,1577866508270.0,1577866563509.0,55239.0
C4,BBSM00061908,1577866508272.0,1577866563514.0,55242.0
C4,BBSM00061909,1577866508275.0,1577866563518.0,55243.0
C4,BBSM0006190a,1577866508277.0,1577866563524.0,55247.0
C4,BBSM0006190c,1577866508280.0,1577866563532.0,55252.0
C4,BBSM0006190b,1577866508279.0,1577866563535.0,55256.0
C4,BBSM0006190d,1577866508282.0,1577866563540.0,55258.0
C4,BBSM0006190e,1577866508285.0,1577866563542.0,55257.0
C4,BBSM0006190f,1577866508287.0,1577866563548.0,55261.0
C4,BBSM00061910,1577866508288.0,1577866563552.0,55264.0
C4,BBSM00061911,1577866508289.0,1577866563558.0,55269.0
C4,BBSM00061912,1577866508291.0,1577866563564.0,55273.0
C4,BBSM00061913,1577866508293.0,1577866563570.0,55277.0
C4,BBSM0006191A4,1577866508294.0,1577866563574.0,55280.0
